,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0628272251309,0.366492146597,0.785340314136,0.267015706806,0.471204188482,0.340314136126,0.465968586387,0.38219895288,0.397905759162,0.392670157068,0.366492146597,0.361256544503,0.408376963351,0.246073298429,0.256544502618,0.450261780105,0.151832460733,0.319371727749,0.329842931937,0.434554973822,0.261780104712,0.235602094241,0.418848167539,0.314136125654,0.157068062827,0.20942408377,0.376963350785,0.235602094241,0.48167539267,0.225130890052,0.30890052356,0.513089005236,0.183246073298,0.450261780105,0.272251308901,0.225130890052,0.392670157068,0.874345549738,0.413612565445,0.455497382199,0.575916230366,0.408376963351,0.30890052356,0.649214659686,0.282722513089,0.455497382199,0.340314136126,0.460732984293,0.544502617801,0.476439790576,0.193717277487,0.471204188482,0.392670157068,1.0,0.743455497382,0.471204188482,0.476439790576,0.528795811518,0.455497382199,0.376963350785,0.403141361257,0.20942408377,0.560209424084,0.335078534031,0.298429319372,0.612565445026,0.34554973822,0.272251308901,0.287958115183,0.335078534031,0.324607329843,0.371727748691,0.319371727749,0.392670157068,0.497382198953,0.408376963351,0.30890052356,0.240837696335,0.387434554974,0.418848167539,0.298429319372,0.376963350785,0.230366492147,0.251308900524,0.356020942408,0.418848167539,0.612565445026,0.455497382199,0.350785340314,0.366492146597,0.539267015707,0.204188481675,0.267015706806,0.48167539267,0.38219895288,0.560209424084,0.30890052356,0.361256544503,0.429319371728,0.251308900524,0.335078534031,0.429319371728,0.17277486911,0.361256544503,0.287958115183,0.460732984293,0.230366492147,0.230366492147,0.701570680628,0.219895287958,0.225130890052,0.272251308901,0.272251308901,0.314136125654,0.30890052356,0.460732984293,0.424083769634,0.225130890052,0.497382198953,0.44502617801,0.17277486911,0.434554973822,0.329842931937,0.214659685864,0.471204188482,0.403141361257,0.329842931937,0.230366492147,0.219895287958,0.225130890052,0.267015706806,0.549738219895,0.544502617801,0.30890052356,0.335078534031,0.34554973822,0.361256544503,0.534031413613,0.267015706806,0.413612565445,0.575916230366,0.246073298429,0.20942408377,0.670157068063,0.455497382199,0.167539267016,0.591623036649,0.649214659686,0.434554973822,0.418848167539,0.612565445026,0.350785340314,0.387434554974,0.48167539267,0.303664921466,0.350785340314,0.267015706806,0.188481675393,0.261780104712,0.235602094241,0.429319371728,0.0994764397906,0.30890052356,0.591623036649,0.267015706806,0.303664921466,0.230366492147,0.513089005236,0.48167539267,0.439790575916,0.502617801047,0.20942408377,0.858638743455,0.298429319372,0.214659685864,0.471204188482,0.251308900524,0.261780104712,0.340314136126,0.30890052356,0.591623036649,0.314136125654,0.544502617801,0.460732984293,0.607329842932,0.183246073298,0.366492146597,0.450261780105,0.34554973822,0.361256544503,0.424083769634,0.544502617801,0.366492146597,0.738219895288,0.670157068063,0.157068062827,0.340314136126,0.476439790576,0.392670157068,0.361256544503,0.507853403141,0.240837696335,0.65445026178,0.460732984293,0.460732984293,0.712041884817,0.408376963351,0.350785340314,0.235602094241,0.162303664921,0.282722513089,0.293193717277,0.476439790576,0.497382198953,0.261780104712,0.418848167539,0.392670157068,0.335078534031,0.235602094241,0.460732984293,0.408376963351,0.256544502618
2,0.0263499192198,0.108986615679,0.0335534409415,0.0284101857204,0.0303148205789,0.021262246728,0.0276653771473,0.0506395719389,0.0354432537389,0.0398528169327,0.0338721152563,0.0257644478041,0.0194724828435,0.0479530733544,0.0216772644404,0.0340610965361,0.0322824491974,0.0297108215868,0.028558406332,0.024660204248,0.0253938962752,0.0293699141803,0.0367735337276,0.0329605584953,0.0241562541687,0.028584344939,0.02449345606,0.0253086694236,0.0298960973513,0.0294329079402,0.0441882698208,0.0413016734107,0.0257125705901,0.0298701587443,0.0394377992204,0.0431988972387,0.0660359879645,0.05616820075,0.0595735693005,0.0499169964575,0.0269131575437,0.0402715401604,0.037240428654,0.0378888938296,0.0400973809418,0.0276987267849,0.025108571598,0.0289067247691,0.0403197118591,0.0603665495724,0.034572457646,0.0329272088577,0.0459150399455,0.038163101961,0.0284361243274,0.0408458950302,0.0519587353817,0.0423725673292,0.0471156268991,0.0279210577023,0.0311596780648,0.0245601553352,0.033175478382,0.0296070671588,0.0253605466376,0.0246676152786,0.0270910222776,0.0201654142025,0.0250826329909,0.0254791231269,0.0243971126625,0.0262461647917,0.051154638564,0.0339017593787,0.0382557398432,0.0345687521307,0.0407495516327,0.0510582951665,0.0483866186432,0.065042909867,0.0425096713949,0.0649317444084,0.0407273185409,0.0591252019506,0.0503431307158,0.0475084115197,0.0353654379178,0.0297626988009,0.0231520595254,0.0262832199446,0.0275097455052,0.0270280285176,0.0265944832288,0.0328864481895,0.0362214119495,0.0242711251427,0.0282879037159,0.0488090473861,0.0471749151437,0.0256384602843,0.0437139638638,0.0500429839774,0.0466264988809,0.0400195651207,0.0442920242489,0.0232261698312,0.0327048779403,0.0298590421984,0.0250270502616,0.0312300828553,0.0206434256748,0.0214401114619,0.0758111372968,0.0346539789823,0.0279840514622,0.0309558747239,0.0300480234781,0.0251382157203,0.0379592986201,0.0311819111566,0.0282582595936,0.0260127173285,0.0391747076348,0.0250789274757,0.0253457245765,0.0306927831384,0.024467517453,0.0227555693895,0.0279025301258,0.0258830242934,0.0309781078157,0.0230149554597,0.0545711236605,0.0207286525264,0.0473898350305,0.0354766033765,0.0484792565254,0.0702343367869,0.0266648880193,0.0396564246224,0.0290401233195,0.0547045222109,0.0848007173878,0.094549928113,0.0761557502186,0.0739732017134,0.0923303244549,0.184619888242,0.309262306016,0.583537136674,0.495408866557,0.520124653534,0.767864289208,0.624375620674,0.479171298561,0.558398920954,0.404308773178,0.411041694458,0.343819941601,0.22114885796,0.37810707457,0.254372508041,0.353369054501,0.342308091363,0.332699690219,0.236141372819,0.212696577586,0.250592882446,0.610279840515,0.522414661983,0.462589117643,0.343827352632,0.352954036788,0.300276431441,0.450023715298,0.350804837921,0.399554597062,0.266811922866,0.350519513244,0.296589443728,0.273641187544,0.37343441979,0.362988572191,0.290256718099,0.261835415833,0.30853602502,0.336290334534,0.197263106408,0.373293610209,0.403793706553,0.352750233447,0.271117731632,0.224150325344,0.207545911334,0.196414543406,0.283935109016,0.317677531237,0.322787436821,0.357548875747,0.343801414025,0.288830094713,0.0985518846251,0.237882965005,0.272158981428,0.219192345888,0.246442705323,0.363581454637,0.230961062445,0.231346436035,0.141921235567,0.0138993878489,0.519546593149,0.483139905435,0.496824373397,0.487486474869,0.526405501949,0.733743904427,0.739239183601,0.639605288511,0.743834022559,0.87035143107,1.0
3,0.0493521036634,0.228614850195,0.0297209589323,0.0363370432159,0.0372283291816,0.0249217268094,0.0319491738465,0.0746394862536,0.04977489316,0.0466325387938,0.0476952259067,0.0440386680988,0.0216765317549,0.0734968119387,0.0356742921133,0.0311607285691,0.0318234796718,0.0426674589209,0.0296066915008,0.0369769408323,0.0223278561145,0.0276527184222,0.023973307128,0.033823159723,0.0229677537308,0.0482894165505,0.0259158534634,0.0262472290148,0.0350801014695,0.0323491098567,0.0512832232557,0.0414905043764,0.0288525264529,0.0416390520374,0.0408734602464,0.0393422766643,0.0982357108577,0.0359485339489,0.0695888657815,0.0482094293484,0.0265214708504,0.0428160065818,0.045044221496,0.0394222638664,0.0578421738236,0.0362799095002,0.0309436204493,0.0285097241584,0.0482094293484,0.0690403821103,0.0370683547775,0.0294467170967,0.0392508627191,0.0312978494869,0.028783965994,0.0284297369564,0.0567337797381,0.0340174143566,0.0554654112485,0.0231505816212,0.0330347144457,0.0243046826793,0.0300523344836,0.0225678177206,0.0341888155038,0.0248188861211,0.0193111959229,0.0236533583198,0.025195968645,0.0301437484288,0.0184541901867,0.032291976141,0.0727197934045,0.0260186941518,0.043673012318,0.034817286377,0.0599446945632,0.0530886486734,0.0533057567932,0.0664122311859,0.0344516305962,0.0886829535846,0.0421075485065,0.0726169527161,0.0368055396851,0.0775875859862,0.0439358274105,0.0319720273328,0.0295038508124,0.0283840299838,0.022065041022,0.0299152135658,0.0331604086203,0.0419590008456,0.0281554951208,0.0270699545216,0.0363827501885,0.0360399478941,0.0368283931714,0.0366912722536,0.033743172521,0.0717485202368,0.0729483282675,0.0528372603241,0.0729711817538,0.0191283680325,0.0436958658043,0.0238247594671,0.0206252713851,0.0353771967914,0.0257901592888,0.0179171332587,0.0582992435496,0.0296752519597,0.0190598075736,0.0249560070389,0.0272642091551,0.0154718102246,0.0332175423361,0.0291381950317,0.0245674977718,0.0286811253057,0.0304522704939,0.0225792444637,0.0233219827685,0.027332769614,0.0250931279567,0.0244075233677,0.0246132047444,0.0210594876248,0.0281212148913,0.0244875105697,0.044050094842,0.0181228146354,0.0388052197363,0.0319034668739,0.0717713737231,0.0847178737116,0.0271956486962,0.0367712594556,0.0266585917682,0.0556710926252,0.076044975661,0.0654980917339,0.0463582969582,0.0870260758279,0.0891057430811,0.18397056471,0.274390383253,0.506250428503,0.457366821309,0.567212103206,0.808864867336,0.989395982357,0.458429508422,0.472838631533,0.306111022236,0.310567452065,0.310567452065,0.349612633407,0.346778801106,0.432010878259,0.276207235414,0.238818931828,0.239310281783,0.20860662294,0.174772036474,0.425211966085,0.607731334415,0.448476815138,0.357005736225,0.291450510775,0.31356125877,0.263980620244,0.418938684096,0.234682450808,0.275453070366,0.421715382682,0.299494937953,0.274790319263,0.319503165208,0.369003816532,0.348527092808,0.283794592865,0.415065018169,0.22336997509,0.340162716822,0.157951870558,0.334506478963,0.34737299175,0.314943894691,0.236933519208,0.339991315675,0.179936924378,0.193957538222,0.192609182531,0.283451790571,0.283908860297,0.374408666042,0.338151610028,0.302900107411,0.125568480472,0.278858239824,0.23371117764,0.331821194323,0.387915076445,0.437712823091,0.207658203259,0.211600429646,0.125534200242,0.0153575427932,0.377311058802,0.590671206893,0.847293004548,0.479786091368,0.617432639349,0.783657471947,0.924400667322,0.729449002445,0.837557419384,0.998994446603,1.0
4,0.0813258158209,0.281308730566,0.474799248249,0.324619853067,0.99820604818,0.416794806082,0.341021698274,0.736545361353,0.320092260379,0.331026823851,0.374252520075,0.249615581753,0.2565351102,0.318640013668,0.27020331454,0.315052110029,0.449940201606,0.313429010764,0.27908764736,0.277977105758,0.285067486759,0.278318810866,0.405860242611,0.348624636938,0.281650435674,1.0,0.26781137878,0.326840936272,0.435246881941,0.316333504186,0.294635229797,0.333504185888,0.33077054502,0.366905860243,0.757816504357,0.380317785751,0.396121647019,0.499487442337,0.483171023407,0.307449171365,0.315052110029,0.510165726978,0.50623611823,0.589783017256,0.436015718435,0.476422347514,0.442508115496,0.32957457714,0.398513582778,0.312916453101,0.397061336067,0.288484537844,0.396121647019,0.325815820947,0.36459935076,0.370152058773,0.411925508286,0.561421493251,0.322655048693,0.374935930292,0.432513241073,0.584486588074,0.426789680506,0.3651973347,0.305740645823,0.424397744746,0.263796343755,0.380915769691,0.307192892534,0.449769349052,0.474799248249,0.369297796002,0.417990773962,0.365026482146,0.401332649923,0.396036220742,0.583888604135,0.407397915599,0.303690415172,0.563300871348,0.328720314369,0.31710234068,0.346659832564,0.38894583974,0.441483000171,0.366564155134,0.43439261917,0.270972151034,0.295745771399,0.553305996925,0.29215786776,0.454809499402,0.321629933368,0.374594225184,0.34324278148,0.234495130702,0.80463010422,0.413206902443,0.268238510166,0.219289253374,0.232530326328,0.366137023749,0.277549974372,0.307363745088,0.307278318811,0.267555099949,0.355971296771,0.365453613532,0.438749359303,0.215786776012,0.344951307022,0.297881428327,0.269690756877,0.469075687682,0.360413463181,0.355544165385,0.712626003759,0.296258329062,0.333504185888,0.322057064753,0.249359302922,0.371262600376,0.330087134803,0.281394156843,0.255082863489,0.268751067828,0.227831881087,0.215615923458,0.286690586024,0.208610968734,0.161797368871,0.220741500085,0.250640697078,0.212626003759,0.219203827097,0.246369383222,0.175636425765,0.462327011789,0.211430035879,0.291303604989,0.306082350931,0.254057748163,0.381855458739,0.351443704083,0.544421664104,0.55672304801,0.449940201606,0.423628908252,0.472321886212,0.575773107808,0.558260720998,0.571672646506,0.485904664275,0.572783188109,0.372202289424,0.303519562617,0.345207585853,0.286434307193,0.381001195968,0.305740645823,0.461045617632,0.359302921579,0.39073979156,0.292072441483,0.320177686656,0.318042029728,0.229198701521,0.515889287545,0.413634033829,0.442764394328,0.43823680164,0.455492909619,0.419613873227,0.265419443021,0.334700153767,0.376986160943,0.295745771399,0.356825559542,0.367162139074,0.333675038442,0.658294891509,0.347770374167,0.392448317102,0.402272338971,0.388689560909,0.323253032633,0.29155988382,0.292243294037,0.448658807449,0.299248248761,0.352981377072,0.317187766957,0.326840936272,0.354433623783,0.298052280882,0.355031607723,0.296258329062,0.335383563984,0.400905518538,0.289338800615,0.259695882453,0.271740987528,0.422603792927,0.344951307022,0.27584144883,0.284896634205,0.281906714505,0.223218862122,0.308901418076,0.422774645481,0.164701862293,0.254570305826,0.528532376559,0.488211173757,0.382624295233,0.357679822313,0.471809328549,0.331453955237,0.307961729028,0.404237143345,0.467367162139,0.774303775841
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
